foodID,restaurantID,foodNumber,linkNumber,cityCode,foodName,foodPrice,foodImage,city
f127,f9,127,9,f,Pepsi,from Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/956285.jpg?width=200,Faisalabad
f128,f9,128,9,f,Chill Out Deal  1,Rs. 999,https://images.deliveryhero.io/image/fd-pk/Products/7172738.jpg?width=200,Faisalabad
f129,f9,129,9,f,Chill Out Deal  2,Rs. 666,https://images.deliveryhero.io/image/fd-pk/Products/7172739.jpg?width=200,Faisalabad
f130,f9,130,9,f,Chill Out Deal  3,Rs. 899,https://images.deliveryhero.io/image/fd-pk/Products/7172737.jpg?width=200,Faisalabad
f131,f9,131,9,f,One & Only,Rs. 599,https://images.deliveryhero.io/image/fd-pk/Products/540463.jpg?width=200,Faisalabad
f132,f9,132,9,f,The Hungry One,Rs. 899,https://images.deliveryhero.io/image/fd-pk/Products/1511372.jpg?width=200,Faisalabad
f133,f9,133,9,f,The Showstopper,"from Rs. 1,699",https://images.deliveryhero.io/image/fd-pk/Products/540465.jpg?width=200,Faisalabad
f134,f9,134,9,f,Too Good for Two,"Rs. 1,399",https://images.deliveryhero.io/image/fd-pk/Products/540464.jpg?width=200,Faisalabad
f135,f9,135,9,f,Fix for Four,"from Rs. 2,399",https://images.deliveryhero.io/image/fd-pk/Products/540466.jpg?width=200,Faisalabad
f136,f9,136,9,f,Fix for Six,"from Rs. 2,999",https://images.deliveryhero.io/image/fd-pk/Products/540467.jpg?width=200,Faisalabad
f137,f9,137,9,f,Pan,"from Rs. 1,299",https://images.deliveryhero.io/image/fd-pk/Products/955115.jpg?width=200,Faisalabad
f138,f9,138,9,f,Hand Tossed,from Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/955116.jpg?width=200,Faisalabad
f139,f9,139,9,f,Italian Thin,"from Rs. 1,299",https://images.deliveryhero.io/image/fd-pk/Products/955117.JPG?width=200,Faisalabad
f140,f9,140,9,f,Crunchy Thin,"from Rs. 1,299",https://images.deliveryhero.io/image/fd-pk/Products/955118.jpg?width=200,Faisalabad
f141,f9,141,9,f,Double Melt Crust,"from Rs. 1,799",https://images.deliveryhero.io/image/fd-pk/Products/4109614.jpg?width=200,Faisalabad
