linkNumber,foodName,foodPrice,foodImage,city
15,Mayo Broast Leg,Rs. 340,https://images.deliveryhero.io/image/fd-pk/Products/6455470.jpg?width=200,Karachi
15,Mayo Broast Breast,Rs. 360,https://images.deliveryhero.io/image/fd-pk/Products/6455471.jpg?width=200,Karachi
15,Cheese Broast,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/6455472.jpg?width=200,Karachi
15,Broast,Rs. 900,https://images.deliveryhero.io/image/fd-pk/Products/6455473.jpg?width=200,Karachi
15,Crunch Bar Burger,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/6455562.jpg?width=200,Karachi
15,Cheesy Crunch Bar Burger,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/6455563.jpg?width=200,Karachi
15,Chicken Cheesy Royal Bar Burger,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/6455564.jpg?width=200,Karachi
15,Beef Cheesy Royal Bar Burger,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/6456306.jpg?width=200,Karachi
15,Messy Meat Bar Burger,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/6455565.jpg?width=200,Karachi
15,Smokey Bar Burger,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/6455566.jpg?width=200,Karachi
15,Flavored Fries Bucket,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/6455619.jpg?width=200,Karachi
15,Mayo Fries Bucket,Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/6455620.jpg?width=200,Karachi
15,Cheese Fries Bucket,Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/6455621.jpg?width=200,Karachi
15,Pizza Fries,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/6455622.jpg?width=200,Karachi
15,Fries Bar Loaded,Rs. 299,https://images.deliveryhero.io/image/fd-pk/Products/6455623.jpg?width=200,Karachi
15,Extra Cheese,Rs. 49,https://images.deliveryhero.io/image/fd-pk/Products/6455711.jpg?width=200,Karachi
15,Extra Bun,Rs. 20,https://images.deliveryhero.io/image/fd-pk/Products/6455720.jpg?width=200,Karachi
15,Extra Zinger Patty,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/6455736.jpg?width=200,Karachi
15,Extra Chicken Patty,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/6455738.jpg?width=200,Karachi
17,Namak Paray,Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/5573529.jpg?width=200,Karachi
17,Special Mixed Nimko,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815312.jpg?width=200,Karachi
17,Salted Plain Chips,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815376.jpg?width=200,Karachi
17,Salted Crinkle Chips,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815385.jpg?width=200,Karachi
17,Cake Rusk,Rs. 160,https://images.deliveryhero.io/image/fd-pk/Products/5815400.jpg?width=200,Karachi
17,Namak Paray,Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/5573529.jpg?width=200,Karachi
17,Bhel Puri,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815307.jpg?width=200,Karachi
17,Special Mixed Nimko,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815312.jpg?width=200,Karachi
17,Daal Moong,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815318.jpg?width=200,Karachi
17,Meetha Chewra,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815329.jpg?width=200,Karachi
17,Gathia,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815335.jpg?width=200,Karachi
17,Daal Moth,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815347.jpg?width=200,Karachi
17,Corn Shell,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815354.jpg?width=200,Karachi
17,Corn Stick,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815355.jpg?width=200,Karachi
17,Plain Rings,Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/5815356.jpg?width=200,Karachi
17,Masala Rings,Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/5815369.jpg?width=200,Karachi
17,Plain Top Pops,Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/5815370.jpg?width=200,Karachi
17,Masala Top Pops,Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/5815371.jpg?width=200,Karachi
17,Salted Plain Chips,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815376.jpg?width=200,Karachi
17,Salted Crinkle Chips,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815385.jpg?width=200,Karachi
17,Slims,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815396.jpg?width=200,Karachi
17,Black Pepper Slims,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/5815397.jpg?width=200,Karachi
